src/public/js/game.bundle.js: line 28311, col 54, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28312, col 54, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28313, col 56, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28314, col 55, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28315, col 53, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28319, col 41, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 28328, col 46, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 28331, col 50, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 28334, col 44, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 28337, col 45, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 28340, col 44, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 28343, col 43, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 28346, col 49, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28347, col 80, Missing semicolon.
src/public/js/game.bundle.js: line 28392, col 109, ['D'] is better written in dot notation.
src/public/js/game.bundle.js: line 28393, col 55, ['p'] is better written in dot notation.
src/public/js/game.bundle.js: line 28394, col 62, ['o'] is better written in dot notation.
src/public/js/game.bundle.js: line 28396, col 42, ['d'] is better written in dot notation.
src/public/js/game.bundle.js: line 28407, col 46, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28408, col 44, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28409, col 51, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28410, col 45, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28419, col 43, ['b'] is better written in dot notation.
src/public/js/game.bundle.js: line 28424, col 41, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 28433, col 46, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 28436, col 50, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 28439, col 44, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 28442, col 45, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 28445, col 43, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 28448, col 109, ['c'] is better written in dot notation.
src/public/js/game.bundle.js: line 28451, col 49, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28452, col 80, Missing semicolon.
src/public/js/game.bundle.js: line 28497, col 115, ['y'] is better written in dot notation.
src/public/js/game.bundle.js: line 28497, col 201, ['y'] is better written in dot notation.
src/public/js/game.bundle.js: line 28497, col 281, ['y'] is better written in dot notation.
src/public/js/game.bundle.js: line 28497, col 375, ['z'] is better written in dot notation.
src/public/js/game.bundle.js: line 28498, col 55, ['p'] is better written in dot notation.
src/public/js/game.bundle.js: line 28499, col 62, ['o'] is better written in dot notation.
src/public/js/game.bundle.js: line 28501, col 42, ['d'] is better written in dot notation.
src/public/js/game.bundle.js: line 28515, col 107, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28528, col 43, ['b'] is better written in dot notation.
src/public/js/game.bundle.js: line 28534, col 41, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 28546, col 44, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 28558, col 49, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28559, col 80, Missing semicolon.
src/public/js/game.bundle.js: line 28584, col 55, ['p'] is better written in dot notation.
src/public/js/game.bundle.js: line 28586, col 115, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28593, col 43, ['b'] is better written in dot notation.
src/public/js/game.bundle.js: line 28598, col 54, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28601, col 61, ['l'] is better written in dot notation.
src/public/js/game.bundle.js: line 28605, col 49, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28606, col 80, Missing semicolon.
src/public/js/game.bundle.js: line 28655, col 128, ['C'] is better written in dot notation.
src/public/js/game.bundle.js: line 28655, col 218, ['y'] is better written in dot notation.
src/public/js/game.bundle.js: line 28655, col 310, ['y'] is better written in dot notation.
src/public/js/game.bundle.js: line 28656, col 55, ['p'] is better written in dot notation.
src/public/js/game.bundle.js: line 28657, col 62, ['o'] is better written in dot notation.
src/public/js/game.bundle.js: line 28659, col 42, ['d'] is better written in dot notation.
src/public/js/game.bundle.js: line 28668, col 110, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28669, col 110, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28676, col 43, ['b'] is better written in dot notation.
src/public/js/game.bundle.js: line 28681, col 41, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 28690, col 101, ['c'] is better written in dot notation.
src/public/js/game.bundle.js: line 28693, col 103, ['c'] is better written in dot notation.
src/public/js/game.bundle.js: line 28702, col 44, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 28705, col 155, ['c'] is better written in dot notation.
src/public/js/game.bundle.js: line 28711, col 44, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 28714, col 64, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28715, col 64, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28716, col 64, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28718, col 49, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28719, col 80, Missing semicolon.
src/public/js/game.bundle.js: line 28765, col 128, ['y'] is better written in dot notation.
src/public/js/game.bundle.js: line 28765, col 220, ['y'] is better written in dot notation.
src/public/js/game.bundle.js: line 28765, col 308, ['E'] is better written in dot notation.
src/public/js/game.bundle.js: line 28766, col 55, ['p'] is better written in dot notation.
src/public/js/game.bundle.js: line 28767, col 62, ['o'] is better written in dot notation.
src/public/js/game.bundle.js: line 28769, col 42, ['d'] is better written in dot notation.
src/public/js/game.bundle.js: line 28776, col 112, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28789, col 43, ['b'] is better written in dot notation.
src/public/js/game.bundle.js: line 28795, col 41, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 28804, col 101, ['c'] is better written in dot notation.
src/public/js/game.bundle.js: line 28813, col 44, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 28816, col 155, ['c'] is better written in dot notation.
src/public/js/game.bundle.js: line 28819, col 102, ['c'] is better written in dot notation.
src/public/js/game.bundle.js: line 28822, col 49, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28823, col 80, Missing semicolon.
src/public/js/game.bundle.js: line 28855, col 55, ['p'] is better written in dot notation.
src/public/js/game.bundle.js: line 28856, col 62, ['o'] is better written in dot notation.
src/public/js/game.bundle.js: line 28861, col 39, ['d'] is better written in dot notation.
src/public/js/game.bundle.js: line 28869, col 43, ['b'] is better written in dot notation.
src/public/js/game.bundle.js: line 28874, col 41, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 28883, col 44, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 28886, col 49, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28887, col 80, Missing semicolon.
src/public/js/game.bundle.js: line 28920, col 109, ['y'] is better written in dot notation.
src/public/js/game.bundle.js: line 28921, col 55, ['p'] is better written in dot notation.
src/public/js/game.bundle.js: line 28922, col 62, ['o'] is better written in dot notation.
src/public/js/game.bundle.js: line 28927, col 39, ['d'] is better written in dot notation.
src/public/js/game.bundle.js: line 28935, col 43, ['b'] is better written in dot notation.
src/public/js/game.bundle.js: line 28940, col 41, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 28952, col 44, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 28955, col 49, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 28956, col 80, Missing semicolon.
src/public/js/game.bundle.js: line 29027, col 50, Bad constructor.
src/public/js/game.bundle.js: line 29027, col 50, Missing '()' invoking a constructor.
src/public/js/game.bundle.js: line 29066, col 5, Misleading line break before '?'; readers may interpret this as an expression boundary.
src/public/js/game.bundle.js: line 29127, col 7, Misleading line break before '?'; readers may interpret this as an expression boundary.
src/public/js/game.bundle.js: line 29198, col 50, Bad invocation.
src/public/js/game.bundle.js: line 29198, col 27, Bad invocation.
src/public/js/game.bundle.js: line 29200, col 17, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 29201, col 18, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 29202, col 27, Bad invocation.
src/public/js/game.bundle.js: line 29205, col 29, Bad invocation.
src/public/js/game.bundle.js: line 29221, col 29, Bad invocation.
src/public/js/game.bundle.js: line 29227, col 51, Bad invocation.
src/public/js/game.bundle.js: line 29227, col 27, Bad invocation.
src/public/js/game.bundle.js: line 29244, col 17, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 29257, col 50, Bad invocation.
src/public/js/game.bundle.js: line 29257, col 27, Bad invocation.
src/public/js/game.bundle.js: line 29260, col 17, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 29261, col 18, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 29262, col 27, Bad invocation.
src/public/js/game.bundle.js: line 29263, col 27, Bad invocation.
src/public/js/game.bundle.js: line 29268, col 29, Bad invocation.
src/public/js/game.bundle.js: line 29271, col 29, Bad invocation.
src/public/js/game.bundle.js: line 29282, col 36, Bad invocation.
src/public/js/game.bundle.js: line 29302, col 15, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 29306, col 17, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 29307, col 18, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 29308, col 27, Bad invocation.
src/public/js/game.bundle.js: line 29309, col 27, Bad invocation.
src/public/js/game.bundle.js: line 29318, col 90, Bad invocation.
src/public/js/game.bundle.js: line 29318, col 29, Bad invocation.
src/public/js/game.bundle.js: line 29331, col 17, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 29332, col 18, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 29333, col 27, Bad invocation.
src/public/js/game.bundle.js: line 29414, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 29687, col 187, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 29728, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 29850, col 295, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 29878, col 417, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 29910, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 30149, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 30211, col 9, Confusing use of '!'.
src/public/js/game.bundle.js: line 30211, col 400, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 30216, col 498, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 30235, col 140, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 30242, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 30273, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 30388, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 30818, col 7, Misleading line break before '?'; readers may interpret this as an expression boundary.
src/public/js/game.bundle.js: line 31315, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 31354, col 205, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 31359, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 31443, col 403, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 31449, col 277, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 31457, col 176, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 31476, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 32703, col 376, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 32717, col 383, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 32728, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 32763, col 166, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 32847, col 112, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 32856, col 331, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 32870, col 371, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 32963, col 7, 'measurementName' used out of scope.
src/public/js/game.bundle.js: line 32964, col 31, 'measurementName' used out of scope.
src/public/js/game.bundle.js: line 33095, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 33121, col 151, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 33138, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 33690, col 368, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 33691, col 160, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 33692, col 5, Confusing use of '!'.
src/public/js/game.bundle.js: line 33692, col 377, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 33704, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 33765, col 148, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 33782, col 173, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 33794, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 33830, col 208, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 33832, col 3, Confusing use of '!'.
src/public/js/game.bundle.js: line 33832, col 161, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 33834, col 173, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 33836, col 3, Confusing use of '!'.
src/public/js/game.bundle.js: line 33836, col 235, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 33927, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 34012, col 141, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 34028, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 34200, col 406, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 34213, col 538, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 34216, col 5, Confusing use of '!'.
src/public/js/game.bundle.js: line 34216, col 190, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 34217, col 352, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 34220, col 222, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 34221, col 386, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 34222, col 299, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 34224, col 386, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 34234, col 182, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 34248, col 23, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 34253, col 14, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 34258, col 14, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 34263, col 14, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 34325, col 28, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 34329, col 14, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 34332, col 144, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 34334, col 154, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 34369, col 36, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 34417, col 150, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 35058, col 386, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 35082, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 35177, col 178, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 35186, col 215, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 35195, col 239, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 35204, col 164, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 35332, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 35489, col 323, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 35499, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 35783, col 45, Did you mean to return a conditional instead of an assignment?
src/public/js/game.bundle.js: line 35828, col 7, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 35830, col 33, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 35889, col 153, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 35893, col 155, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 35897, col 512, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 35901, col 504, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 35924, col 444, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 35928, col 443, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 36035, col 15, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 36042, col 43, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 36046, col 62, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 36071, col 208, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 36083, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 36124, col 133, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 36138, col 189, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 36211, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 36244, col 7, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 36246, col 36, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 36267, col 5, Confusing use of '!'.
src/public/js/game.bundle.js: line 36267, col 199, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 36288, col 156, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 36292, col 370, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 36307, col 164, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 36309, col 9, Confusing use of '!'.
src/public/js/game.bundle.js: line 36309, col 193, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 36311, col 11, Confusing use of '!'.
src/public/js/game.bundle.js: line 36311, col 171, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 36370, col 15, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 36372, col 43, If a strict mode function is executed using function invocation, its 'this' value will be undefined.
src/public/js/game.bundle.js: line 36377, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 36529, col 48, Expected a conditional expression and instead saw an assignment.
src/public/js/game.bundle.js: line 36644, col 159, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 36664, col 159, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 36829, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 36875, col 338, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 36988, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 37045, col 327, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 37046, col 221, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 37188, col 408, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 37203, col 248, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 37209, col 264, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 37228, col 368, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 37229, col 359, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 37230, col 224, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 37231, col 233, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 37232, col 335, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 37233, col 278, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 37234, col 251, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 37241, col 299, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 37508, col 7, Confusing use of '!'.
src/public/js/game.bundle.js: line 37508, col 332, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 37513, col 311, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 37577, col 5, Confusing use of '!'.
src/public/js/game.bundle.js: line 37577, col 293, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 37631, col 253, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 37824, col 419, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 37839, col 5, Confusing use of '!'.
src/public/js/game.bundle.js: line 37839, col 162, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 37843, col 337, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 37894, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 37956, col 9, Confusing use of '!'.
src/public/js/game.bundle.js: line 37956, col 400, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 37961, col 498, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 37980, col 140, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 37987, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 38018, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 38166, col 340, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 38197, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 38293, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 38322, col 369, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 38438, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 38531, col 158, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 38532, col 158, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 38571, col 149, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 38572, col 149, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 38587, col 155, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 38645, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 38792, col 9, Confusing use of '!'.
src/public/js/game.bundle.js: line 38792, col 189, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 38813, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 39313, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 39406, col 33, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 39407, col 31, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 40197, col 9, Expected a 'break' statement before 'case'.
src/public/js/game.bundle.js: line 40415, col 190, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 40446, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 41010, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 41198, col 422, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 41216, col 153, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 41218, col 237, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 41223, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 41307, col 190, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 41310, col 206, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 41336, col 278, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 41338, col 281, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 41362, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 41395, col 290, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 41411, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 41455, col 192, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 41479, col 247, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 41481, col 248, Expected an assignment or function call and instead saw an expression.
src/public/js/game.bundle.js: line 41510, col 68, Missing semicolon.
src/public/js/game.bundle.js: line 41518, col 140, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 41582, col 156, The '__proto__' property is deprecated.
src/public/js/game.bundle.js: line 41611, col 59, ['p'] is better written in dot notation.
src/public/js/game.bundle.js: line 41620, col 54, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 41622, col 54, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 41623, col 54, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 41625, col 56, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 41627, col 58, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 41628, col 58, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 41638, col 38, ['Component'] is better written in dot notation.
src/public/js/game.bundle.js: line 41647, col 43, ['b'] is better written in dot notation.
src/public/js/game.bundle.js: line 41652, col 51, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 41655, col 52, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 41658, col 46, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 41661, col 45, ['m'] is better written in dot notation.
src/public/js/game.bundle.js: line 41684, col 49, ['a'] is better written in dot notation.
src/public/js/game.bundle.js: line 41685, col 80, Missing semicolon.
src/public/js/game.bundle.js: line 41725, col 38, Misleading line break before ','; readers may interpret this as an expression boundary.
src/public/js/game.bundle.js: line 41726, col 39, Misleading line break before ','; readers may interpret this as an expression boundary.
src/public/js/game.bundle.js: line 41727, col 39, Misleading line break before ','; readers may interpret this as an expression boundary.
src/public/js/game.bundle.js: line 41728, col 39, Misleading line break before ','; readers may interpret this as an expression boundary.
src/public/js/game.bundle.js: line 41729, col 39, Misleading line break before ','; readers may interpret this as an expression boundary.
src/public/js/game.bundle.js: line 41734, col 12, Misleading line break before ','; readers may interpret this as an expression boundary.
src/public/js/game.bundle.js: line 41735, col 12, Misleading line break before ','; readers may interpret this as an expression boundary.
src/public/js/game.bundle.js: line 41736, col 18, Misleading line break before ','; readers may interpret this as an expression boundary.
src/public/js/game.bundle.js: line 41742, col 30, Misleading line break before ','; readers may interpret this as an expression boundary.
src/public/js/game.bundle.js: line 41743, col 25, Misleading line break before ','; readers may interpret this as an expression boundary.
src/public/js/game.bundle.js: line 41744, col 15, Misleading line break before ','; readers may interpret this as an expression boundary.
src/public/js/game.bundle.js: line 41745, col 25, Misleading line break before ','; readers may interpret this as an expression boundary.
src/public/js/game.bundle.js: line 41748, col 44, Misleading line break before ','; readers may interpret this as an expression boundary.
src/public/js/game.bundle.js: line 41749, col 75, Misleading line break before ','; readers may interpret this as an expression boundary.
